2.2000000000000000E+002, 1.3029520215568962E-012
2.4000000000000000E+002, 1.2453402358881036E-012
2.6000000000000000E+002, 1.1968533680761911E-012
2.8000000000000000E+002, 1.1526149999897504E-012
3.0000000000000000E+002, 1.1109359933203267E-012
3.2000000000000000E+002, 1.0733051449063733E-012
3.4000000000000000E+002, 1.0389307922442768E-012
3.6000000000000000E+002, 1.0077215892897004E-012
3.8000000000000000E+002, 9.7923081635838248E-013
4.0000000000000000E+002, 9.5473124767324941E-013
4.5000000000000000E+002, 8.9944570279726463E-013
5.0000000000000000E+002, 8.5111632452063128E-013
5.5000000000000000E+002, 8.1044328678270376E-013
6.0000000000000000E+002, 7.7567966629128186E-013
7.0000000000000000E+002, 7.1644075091245943E-013
8.0000000000000000E+002, 6.6868616733176588E-013
9.0000000000000000E+002, 6.2950310422129206E-013
1.0000000000000000E+003, 5.9754037319071074E-013
1.1000000000000000E+003, 5.6880293213136593E-013
1.2000000000000000E+003, 5.4386042472028240E-013
1.3000000000000000E+003, 5.2344277906291631E-013
1.4000000000000000E+003, 5.0517271728717421E-013
1.5000000000000000E+003, 4.8909288987777524E-013
1.6000000000000000E+003, 4.7424304640553244E-013
1.7000000000000000E+003, 4.6133830645805497E-013
1.8000000000000000E+003, 4.4948727541827549E-013
1.9000000000000000E+003, 4.3957797578081187E-013
2.0000000000000000E+003, 4.2983412005114970E-013
2.1000000000000000E+003, 4.2065402760441913E-013
2.2000000000000000E+003, 4.1282136120155851E-013
2.4000000000000000E+003, 3.9792816994571119E-013
2.6000000000000000E+003, 3.8244971136654571E-013
2.8000000000000000E+003, 3.6913355380219096E-013
3.0000000000000000E+003, 3.5844538133020467E-013
3.2000000000000000E+003, 3.4905353723305299E-013
3.4000000000000000E+003, 3.3900783807614796E-013
3.6000000000000000E+003, 3.2857538892461056E-013
3.8000000000000000E+003, 3.1759052438906013E-013
4.0000000000000000E+003, 3.0753780610733484E-013
4.5000000000000000E+003, 2.8823799158209698E-013
5.0000000000000000E+003, 2.7076019745242751E-013
5.5000000000000000E+003, 2.5834036956987568E-013
6.0000000000000000E+003, 2.4682293274139996E-013
7.0000000000000000E+003, 2.2679029374902737E-013
8.0000000000000000E+003, 2.1305433330581028E-013
9.0000000000000000E+003, 2.0372046022673214E-013
1.0000000000000000E+004, 1.9769318396687857E-013
1.1000000000000000E+004, 1.8966402806187989E-013
1.2000000000000000E+004, 1.8216374161314589E-013
1.3000000000000000E+004, 1.7618638458996999E-013
1.4000000000000000E+004, 1.7155836461988164E-013
1.5000000000000000E+004, 1.6581758326457744E-013
1.6000000000000000E+004, 1.6061919977514684E-013
1.7000000000000000E+004, 1.5551670611819593E-013
1.8000000000000000E+004, 1.4980252078043128E-013
1.9000000000000000E+004, 1.4400282322541269E-013
2.0000000000000000E+004, 1.3873680519256257E-013
2.1000000000000000E+004, 1.3379003597344123E-013
2.2000000000000000E+004, 1.2976841265939479E-013
2.4000000000000000E+004, 1.2195288136803406E-013
2.6000000000000000E+004, 1.1464829936506847E-013
2.8000000000000000E+004, 1.0979278557180305E-013
3.0000000000000000E+004, 1.0755452859535504E-013
3.2000000000000000E+004, 1.0715674320207831E-013
3.4000000000000000E+004, 1.0684304789390034E-013
3.6000000000000000E+004, 1.0585807970091873E-013
3.8000000000000000E+004, 1.0433567494112605E-013
4.0000000000000000E+004, 1.0214339710883070E-013
4.5000000000000000E+004, 9.6815334103472151E-014
5.0000000000000000E+004, 9.1826722225122874E-014
5.5000000000000000E+004, 8.7892854306058236E-014
6.0000000000000000E+004, 8.3427297335835094E-014
7.0000000000000000E+004, 7.3295995607144696E-014
8.0000000000000000E+004, 6.6933844461507725E-014
9.0000000000000000E+004, 6.3801905814841043E-014
1.0000000000000000E+005, 5.9440304520854064E-014
