3.0000000000000000E+004, 1.2845407381290944E-013
3.2000000000000000E+004, 1.2209596255093830E-013
3.4000000000000000E+004, 1.1751529270647513E-013
3.6000000000000000E+004, 1.1296757113500501E-013
3.8000000000000000E+004, 1.0894140284485745E-013
4.0000000000000000E+004, 1.0729983001618606E-013
4.5000000000000000E+004, 1.0463413173102456E-013
5.0000000000000000E+004, 1.0120000919186254E-013
5.5000000000000000E+004, 9.5492782345812800E-014
6.0000000000000000E+004, 8.8459565588408110E-014
7.0000000000000000E+004, 7.8762695340229029E-014
8.0000000000000000E+004, 6.4947617281962891E-014
9.0000000000000000E+004, 5.5413893539074417E-014
1.0000000000000000E+005, 5.2610830977565722E-014
